ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Customer_duration_days
9242,23,3,1,64509.0,0,0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,1,0,SA,3392
10595,23,3,4,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,SP,3432
4855,39,4,4,30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,1,0,US,3464
5049,39,4,4,30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,SP,3464
4967,53,4,4,38201.0,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0,SA,3533
9215,32,4,4,43974.0,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,CA,3640
3525,42,3,4,38200.0,1,1,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,3645
3619,52,2,2,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,1,0,AUS,3720
4415,51,3,4,16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,SP,3731
3645,40,4,1,27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,1,0,SP,3744
4692,36,3,4,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,1,0,AUS,3773
3955,49,3,2,4861.0,0,0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,SA,3083
5313,43,3,4,38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,SP,3148
7196,64,4,4,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,CA,3217
1381,32,4,1,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,1,0,SP,3228
10951,46,3,4,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,SP,3231
4322,55,4,4,77863.0,0,0,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,SP,3290
7444,44,3,4,42169.0,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,SP,3329
2942,49,3,1,45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,SP,3494
2874,25,2,2,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,SA,3555
3667,44,3,4,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,1,0,GER,3562
3697,59,3,4,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,CA,3578
9955,59,3,4,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,SP,3578
5320,40,3,2,44051.0,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,1,0,SA,3592
6422,59,3,4,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,IND,3604
3690,27,3,4,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,1,0,SP,3610
2408,36,3,4,58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,IND,3662
9260,67,4,4,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,CA,3677
9648,45,3,1,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,SP,3679
4939,66,3,4,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,US,3743
8652,66,3,4,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,SA,3743
4702,48,3,1,61839.0,0,0,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,SP,3762
2587,42,4,4,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,AUS,3121
2811,51,4,1,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,SP,3154
9150,51,4,1,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,SP,3154
10127,49,3,4,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,CA,3160
5493,38,3,4,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,SP,3178
2666,42,3,4,76234.0,0,1,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0,CA,3219
10099,29,3,4,55434.0,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,SA,3343
10562,67,3,4,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,IND,3350
7881,67,3,4,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,SP,3350
6721,62,3,4,71965.0,0,1,21,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,0,CA,3411
5204,42,3,4,74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,1,0,SP,3441
5209,59,3,2,50002.0,0,1,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,SA,3453
10128,55,3,4,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,CA,3462
9284,55,3,4,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,SP,3462
8643,42,3,4,69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,IND,3475
1685,46,4,4,62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,CA,3545
2877,39,3,4,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,SA,3600
8369,25,3,4,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,SP,3674
6233,36,3,4,65991.0,0,1,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,0,SP,3736
195,40,3,1,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,1,0,SP,3748
1501,30,4,4,160803.0,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,US,3770
10846,36,3,4,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,CA,3107
8341,45,4,4,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,1,0,SP,3136
10766,50,4,4,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,SP,3155
9971,50,4,4,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,SA,3155
1740,70,3,4,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,SP,3159
8737,36,3,2,55563.0,0,1,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,SP,3161
6466,49,4,4,57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,SP,3185
10430,40,3,2,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,AUS,3339
8773,42,3,4,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,US,3445
2371,41,3,4,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,GER,3518
7786,27,4,1,29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,SP,3577
4088,50,4,4,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,SP,3646
4971,50,4,4,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,SA,3646
10560,34,4,1,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,SP,3089
6892,46,3,2,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,SP,3102
1818,43,4,4,29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,CA,3172
9485,28,4,4,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,SA,3187
6646,30,3,4,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,CA,3196
4248,54,3,1,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,SP,3208
7451,54,3,1,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,SP,3208
7861,62,3,4,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,SP,3220
5232,49,3,4,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,SP,3229
3011,49,3,4,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,SA,3229
5758,32,3,4,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,1,0,SP,3242
2173,61,3,3,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,3332
10711,68,3,4,69755.0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,SA,3346
2782,52,4,4,54456.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,SP,3429
9432,36,3,4,666666.0,1,0,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,0,SA,3468
5872,62,3,1,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,US,3469
11187,35,1,1,26487.0,1,0,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,0,CA,3481
2428,43,3,4,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,GER,3497
1726,43,3,1,22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,1,0,SP,3544
1802,42,3,4,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,SP,3604
1162,26,4,1,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,SP,3611
10643,26,4,1,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,AUS,3611
11112,46,3,4,70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,SP,3649
2114,66,4,1,82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,1,0,US,3658
4261,66,4,1,82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,1,0,SA,3658
2457,37,1,4,30801.0,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,SP,3687
2495,40,3,4,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,SP,3085
6983,64,3,2,38054.0,1,1,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0,IND,3135
3436,45,3,4,14045.0,1,0,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,3230
7505,57,4,4,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,SP,3237
4286,44,4,1,57642.0,0,1,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0,IND,3247
7224,36,3,4,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,IND,3258
6215,36,3,4,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,1,0,SA,3258
968,45,3,2,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,AUS,3261
4096,45,3,2,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,US,3261
3153,56,4,1,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SA,3279
6504,38,2,4,19789.0,1,0,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,SP,3297
5329,64,4,2,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,AUS,3351
1175,30,3,4,36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,1,0,SP,3358
1377,59,3,3,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,SA,3378
4607,54,3,4,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP,3386
4944,54,3,4,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP,3386
9483,54,3,4,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,1,CA,3390
1378,41,2,4,50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,SA,3416
5991,64,3,4,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,GER,3462
2807,44,3,4,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,SP,3574
1052,44,3,4,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,AUS,3574
9760,50,4,3,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,1,0,SA,3596
7101,50,4,3,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,SP,3596
9909,16,2,4,7500.0,0,0,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,1,0,AUS,3673
5907,60,3,4,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,3679
793,39,3,4,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,AUS,3707
8832,36,3,4,37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,GER,3731
2535,34,3,4,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,0,SP,3756
1523,41,3,4,59041.0,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,SA,3129
1839,40,3,1,43322.0,0,0,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0,IND,3145
9972,59,4,4,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,SA,3153
2945,59,4,4,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,CA,3153
9291,55,3,4,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,3174
2829,59,3,4,65210.0,0,1,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0,CA,3187
8594,56,4,3,50520.0,0,1,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,0,SP,3228
1592,44,3,4,90765.0,0,0,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,CA,3232
4310,70,3,4,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,0,AUS,3234
6950,55,3,4,49572.0,1,1,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,CA,3272
8492,35,3,4,75437.0,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,SP,3308
5684,42,3,2,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,3337
5909,49,3,4,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,GER,3359
9855,61,4,1,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,SP,3384
975,57,3,1,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,AUS,3473
8754,39,4,4,45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,3485
1456,34,3,1,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,IND,3530
2849,34,3,1,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,CA,3530
9984,32,2,4,56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,1,0,SP,3535
5527,26,3,4,22434.0,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,SP,3577
5628,31,3,4,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,US,3582
7627,37,3,4,92163.0,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,1,0,SP,3640
1351,56,3,4,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,SP,3723
10395,26,1,1,8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,SP,3752
6961,40,3,4,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,3114
10196,36,3,4,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,US,3185
6182,30,3,4,26646.0,1,0,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0,0,US,3215
10432,40,3,2,19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,CA,3226
1542,38,3,1,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,US,3257
4220,43,4,4,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,CA,3315
4141,48,3,4,71613.0,0,0,26,426,49,127,111,21,42,1,8,2,10,4,0,0,0,0,0,0,0,US,3388
1940,27,3,4,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,AUS,3428
1506,38,3,1,42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,1,0,SP,3442
6347,34,1,1,15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,SP,3443
1361,39,3,4,82584.0,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,1,0,SP,3466
9422,24,3,4,38360.0,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0,AUS,3470
1081,56,4,4,75283.0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,SA,3535
7458,57,3,4,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,AUS,3556
1012,61,3,1,61823.0,0,1,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,AUS,3572
5453,56,3,4,90226.0,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,SA,3717
6818,38,3,4,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,SP,3731
7807,38,3,4,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,SP,3731
7532,32,3,4,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,GER,3744
8346,38,3,1,32233.0,1,0,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,1,0,SP,3755
5564,43,3,4,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,AUS,3765
3267,51,3,4,57288.0,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,CA,3080
3091,33,2,4,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,SA,3134
762,33,2,4,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,SP,3134
8029,26,3,1,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,1,0,US,3137
4376,54,2,1,32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,1,0,SP,3210
10981,26,3,4,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,SA,3223
486,26,3,4,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,CA,3223
1158,48,3,2,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,SP,3251
9119,63,3,4,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,US,3282
6694,49,3,4,75236.0,0,1,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,SP,3292
10573,60,3,2,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,IND,3299
10140,30,4,4,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,IND,3350
2286,51,3,1,50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,CA,3368
8420,43,2,4,15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,SP,3406
10065,43,2,4,15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,SP,3406
1029,43,4,4,64413.0,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,SP,3408
4207,32,4,4,87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,SP,3500
10277,52,3,1,30081.0,0,1,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,SP,3569
4436,37,3,1,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,SP,3570
2929,37,3,1,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,SP,3570
6281,47,3,2,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,SP,3576
10390,54,2,4,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,SP,3580
2574,36,4,4,61996.0,0,1,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,1,0,SP,3590
709,60,3,2,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,SA,3643
5955,50,3,4,72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,SP,3665
8486,41,3,4,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,SP,3712
10343,21,2,1,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,IND,3714
6652,49,3,4,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,CA,3096
8746,25,3,4,75433.0,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,SP,3161
4686,52,4,3,82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,SP,3164
3551,60,3,4,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,SP,3168
4338,31,3,1,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,SP,3172
4444,42,3,4,30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,SP,3173
498,44,3,1,30015.0,1,0,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,SP,3223
8230,34,3,4,33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,SP,3233
2826,46,3,4,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,SP,3320
6222,46,3,4,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,SP,3320
7352,56,3,4,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,CA,3327
10928,55,3,4,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,SP,3362
10736,42,3,1,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,CA,3366
10163,29,4,1,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,SP,3368
6168,50,3,2,45146.0,1,1,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,IND,3425
4656,23,2,1,51250.0,1,0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,SA,3532
626,62,3,4,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,US,3553
3870,35,2,4,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,GER,3581
6299,45,4,2,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,1,0,CA,3619
7798,40,2,4,46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,CA,3638
9973,49,3,4,50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,SP,3696
4299,52,3,4,70971.0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,1,0,SP,3722
10971,35,3,1,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,SP,3740
9931,51,4,4,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,SP,3082
6679,48,3,1,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,SP,3093
5961,36,3,4,42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,SP,3098
6255,62,3,4,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,AUS,3102
8614,57,3,3,65486.0,0,1,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,AUS,3124
7828,33,3,4,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,SA,3136
1277,54,3,4,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,US,3157
